User Id, Group, DOF real T, DOF real R, DOF virtual T, DOF virtual R, task R DOF, task T DOF, target distance T [m], target width T [m], target distance R [m], target width R [m], ID effective R [bit], ID effective T [bit], ID combined [bit], repetition, trial, button clicks, successful clicks, Hit, hit type, MT [s], effective end pos, effective A trans [m], overshoots T, peak acceleration T [m/s^2], movement continuity T, error T [m], peak speed T [m/s], first reversal T, reversal points T, effective end rot, effective A rot [m], overshoots R, peak acceleration R [°/s^2], movement continuity R, error R, peak speed R, first reversal R, reversal points R, Cursor, TP [bit/s], 
7, 4, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 0, 1, 1, 1, Manual, 3.4519948959350586, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.594  0.558  0.579  -0.025), 105.78116927426909, 2, 7615.448072167801, -0.05851917299508524, 3.397565563872216, 476.28242878756583, 101.59817133815575, 3, Phone, 0.0, 
7, 4, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 1, 2, 2, 1, Manual, 5.3829345703125, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (1.000  0.007  0.002  -0.018), 106.3613791781599, 2, 5255.437726110647, -0.47828687819174454, 2.2288897631577522, 495.91171972683156, 2.3553732120996904, 4, Phone, 0.0, 
7, 4, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 2, 3, 2, 0, Manual, 2.916910171508789, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.586  0.550  0.594  -0.034), 107.49642268523878, 1, 5701.667595242997, -1.0363505242794555, 5.239542721236676, 502.83812217987656, 9.543116728638655, 2, Phone, 0.0, 
7, 4, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 3, 4, 3, 1, Manual, 3.1671199798583984, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (1.000  -0.000  -0.005  0.002), 108.67655383550985, 0, 4716.927624723291, -0.08680628880472697, 0.5903802810451957, 488.5032278317929, 10.554990343450818, 2, Phone, 0.0, 
7, 4, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 4, 5, 4, 1, Manual, 2.516904830932617, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.593  0.549  0.590  -0.005), 107.73037720072209, 1, 4080.7456814215902, -0.12829042393088982, 3.4834141571542636, 485.1724383129309, 13.839266831151297, 2, Phone, 0.0, 
7, 4, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 5, 6, 5, 1, Manual, 3.6506271362304688, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (1.000  -0.001  -0.003  -0.002), 107.65515421653514, 2, 3804.180822175371, -0.46619337925235754, 0.47836905143109987, 446.9719196920306, 4.520081613769478, 2, Phone, 0.0, 
7, 4, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 6, 7, 6, 1, Manual, 3.8337478637695312, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.598  0.570  0.563  0.025), 106.93798575459282, 1, 4673.715093793802, -0.6368408501756636, 3.2562283479708176, 528.6229010659935, 11.563036683539949, 2, Phone, 0.0, 
7, 4, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 7, 8, 7, 1, Manual, 2.4665985107421875, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (1.000  0.008  -0.013  -0.012), 107.04632759944877, 1, 4025.756380728475, -0.5036595434621578, 2.184103184316883, 482.49617950217134, 5.83216222286501, 2, Phone, 0.0, 
7, 4, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 8, 9, 8, 1, Manual, 4.677440643310547, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.593  0.571  0.568  -0.009), 107.65348313449807, 1, 2748.5456444873107, -0.3588299328846636, 1.286492552608002, 259.1599163106459, 6.822373142021969, 2, Phone, 0.0, 
7, 4, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 9, 10, 9, 1, Manual, 2.6903610229492188, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (1.000  0.011  0.004  -0.009), 106.09177545515315, 2, 6142.477094635026, -0.14029628436487868, 1.6173748055017592, 430.3699447448254, 2.5355159817608763, 2, Phone, 0.0, 
