User Id, Group, DOF real T, DOF real R, DOF virtual T, DOF virtual R, task R DOF, task T DOF, target distance T [m], target width T [m], target distance R [m], target width R [m], ID effective R [bit], ID effective T [bit], ID combined [bit], repetition, trial, button clicks, successful clicks, Hit, hit type, MT [s], effective end pos, effective A trans [m], overshoots T, peak acceleration T [m/s^2], movement continuity T, error T [m], peak speed T [m/s], first reversal T, reversal points T, effective end rot, effective A rot [m], overshoots R, peak acceleration R [°/s^2], movement continuity R, error R, peak speed R, first reversal R, reversal points R, Cursor, TP [bit/s], 
3, 3, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 0, 1, 1, 1, Manual, 3.0746421813964844, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.590  0.565  0.576  0.000), 109.56365221485433, 0, 2817.289388312245, -0.33922814522589373, 0.949670230183509, 363.9148279406543, 10.624046079357552, 2, Phone, 0.0, 
3, 3, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 1, 2, 2, 1, Manual, 2.4327239990234375, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (1.000  -0.011  -0.021  -0.009), 110.29798235329343, 1, 1535.8502189009287, -0.34142854186549465, 2.904993592315536, 203.26657698547118, 9.63877070466131, 2, Phone, 0.0, 
3, 3, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 2, 3, 3, 1, Manual, 3.200695037841797, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.592  0.558  0.580  -0.024), 109.9742070506147, 1, 2936.5911636986407, -0.598007326544784, 3.3079297673696004, 252.11484680218322, 25.41779501838787, 2, Phone, 0.0, 
3, 3, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 3, 4, 4, 1, Manual, 4.819099426269531, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (1.000  -0.006  0.024  -0.009), 105.90150628459689, 3, 2100.0709990912364, -0.29626932006744006, 2.9891429486523444, 334.2771694018035, 6.420613781725408, 2, Phone, 0.0, 
3, 3, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 4, 5, 5, 1, Manual, 8.441112518310547, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.590  0.555  0.586  -0.013), 106.18086921844801, 2, 1770.019914022171, -0.24234139054740014, 2.9239232270449236, 286.29967404522415, 20.120975012408458, 4, Phone, 0.0, 
3, 3, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 5, 6, 6, 1, Manual, 4.101062774658203, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (1.000  -0.017  0.004  0.001), 108.63248947474962, 3, 5589.9900378332595, -0.05732873900366017, 1.9681297632915715, 316.67755283939096, 5.735199075734222, 2, Phone, 0.0, 
3, 3, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 6, 7, 7, 1, Manual, 4.9240264892578125, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.577  0.584  0.571  0.019), 110.60776236224349, 1, 4126.024072264143, -0.24250175920490025, 2.916123089351553, 370.9066821256576, 10.602023232410808, 2, Phone, 0.0, 
3, 3, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 7, 8, 8, 1, Manual, 4.2814788818359375, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (1.000  -0.002  0.003  -0.010), 109.53093200529872, 1, 4035.1833570517083, -0.17647593328992026, 1.1518958297077033, 213.1688277925155, 43.86132520599904, 4, Phone, 0.0, 
3, 3, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 8, 9, 9, 1, Manual, 2.3167037963867188, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.587  0.562  0.583  -0.003), 108.07742666044814, 1, 1816.1278241088362, -0.4316809929713279, 1.7409168369751342, 290.60891946991876, 10.249349754113538, 2, Phone, 0.0, 
3, 3, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 9, 10, 10, 1, Manual, 5.2685546875, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (1.000  -0.003  -0.011  -0.008), 109.2586865986004, 5, 1857.5682185953065, -0.25563315430663136, 1.5645369272235718, 252.84434312196254, 9.53070038130864, 2, Phone, 0.0, 
3, 3, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 10, 11, 10, 0, Manual, 7.802490234375, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.579  0.542  0.607  -0.050), 110.29953661726616, 2, 3784.7058101919833, -0.2185912671759673, 7.837174619220582, 393.20940252383406, 21.729074995719873, 4, Phone, 0.0, 
3, 3, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 11, 12, 11, 1, Manual, 7.094535827636719, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (1.000  -0.006  -0.008  -0.016), 110.31682783822924, 3, 1590.1242267539633, -0.06417239578050665, 2.226053476247154, 143.73591942185524, 47.01462087081642, 3, Phone, 0.0, 
3, 3, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 12, 13, 12, 1, Manual, 5.835914611816406, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.595  0.563  0.574  0.000), 108.21165920421288, 2, 5118.658168775945, -0.3062049874690733, 1.3708270906600648, 330.9886169748426, 36.05107069307187, 3, Phone, 0.0, 
3, 3, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 13, 14, 13, 1, Manual, 6.519432067871094, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (1.000  0.002  -0.007  0.004), 107.4185469918737, 5, 2001.8400068290093, -0.10173893044116851, 1.0038948343429406, 191.85688186093532, 12.839459558998852, 2, Phone, 0.0, 
3, 3, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 14, 15, 14, 1, Manual, 5.16827392578125, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.586  0.574  0.571  -0.002), 108.595285532482, 1, 1679.0834301484895, -1.400939520107018, 0.3952297018656933, 246.46920831177104, 25.378985006639372, 3, Phone, 0.0, 
3, 3, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 15, 16, 15, 1, Manual, 5.051887512207031, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (1.000  0.000  -0.008  0.011), 108.85374972331832, 1, 2586.53456793409, -0.22938991919370025, 1.5334477581839905, 224.0544877043212, 17.22804416704115, 2, Phone, 0.0, 
3, 3, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 16, 17, 16, 1, Manual, 5.800323486328125, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.597  0.576  0.558  0.012), 107.30099803420411, 3, 2203.4308188366235, -0.02081349639145815, 2.4281321289537843, 187.52548831631373, 28.456944006637674, 2, Phone, 0.0, 
3, 3, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 17, 18, 17, 1, Manual, 3.3157119750976562, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (1.000  -0.001  -0.001  -0.004), 106.81393848226551, 1, 2100.9175005295883, -0.2626993736945302, 0.4586547214780568, 135.65398060936442, 23.167350626499346, 2, Phone, 0.0, 
3, 3, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 18, 19, 18, 1, Manual, 4.0017852783203125, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.588  0.564  0.579  -0.005), 108.08989461999681, 1, 1979.3491402939342, -0.20272620439012737, 1.3213249211998563, 269.34679035098577, 15.151922996700623, 2, Phone, 0.0, 
3, 3, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 5.056033618043663, -, 5.056033618043663, 20, 19, 20, 19, 1, Manual, 3.9187164306640625, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (1.000  -0.005  -0.002  0.005), 108.49068890606233, 2, 1288.661918861483, -0.26316654076975954, 0.783210283557554, 120.9417441889109, 22.344370902103382, 2, Phone, 1.2902269678101896, 
