User Id, Group, DOF real T, DOF real R, DOF virtual T, DOF virtual R, task R DOF, task T DOF, target distance T [m], target width T [m], target distance R [m], target width R [m], ID effective R [bit], ID effective T [bit], ID combined [bit], repetition, trial, button clicks, successful clicks, Hit, hit type, MT [s], effective end pos, effective A trans [m], overshoots T, peak acceleration T [m/s^2], movement continuity T, error T [m], peak speed T [m/s], first reversal T, reversal points T, effective end rot, effective A rot [m], overshoots R, peak acceleration R [°/s^2], movement continuity R, error R, peak speed R, first reversal R, reversal points R, Cursor, TP [bit/s], 
18, 3, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 0, 1, 1, 1, Manual, 5.102411270141602, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.588  0.573  0.571  -0.007), 107.2581380634333, 1, 3161.3316159676456, -0.7742386413866895, 0.8546027844460945, 314.79658591662627, 80.91582051033693, 4, Phone, 0.0, 
18, 3, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 1, 2, 2, 1, Manual, 4.632443428039551, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (1.000  0.005  0.007  -0.005), 106.99289195294531, 2, 4594.872415720517, -0.19574428881682673, 1.1169024483897256, 363.71843662695926, 3.3425892900633136, 2, Phone, 0.0, 
18, 3, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 2, 3, 3, 1, Manual, 4.952005386352539, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.582  0.580  0.569  0.003), 107.83168134686231, 1, 4113.5230283674855, -0.8206915637131422, 1.2448167538549724, 297.6468392698093, 82.84116210070133, 3, Phone, 0.0, 
18, 3, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 3, 4, 4, 1, Manual, 4.317813873291016, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (1.000  0.006  0.004  0.012), 107.91878493585651, 1, 6518.808229903642, -0.45856306550986164, 1.6402537810846078, 482.79048320691334, 14.03331149868999, 2, Phone, 0.0, 
18, 3, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 4, 5, 5, 1, Manual, 4.417901992797852, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.586  0.569  0.577  -0.009), 107.39606005912665, 3, 4293.0537511470775, -0.08302585868419539, 1.2306534290169426, 359.0627047491728, 22.59130586553876, 2, Phone, 0.0, 
18, 3, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 5, 6, 6, 1, Manual, 3.1171951293945312, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (1.000  0.013  0.001  0.004), 107.11724911107191, 2, 3046.200814175782, -0.6231058107414079, 1.5700827721362416, 292.265220727305, 9.697618472860093, 2, Phone, 0.0, 
18, 3, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 6, 7, 7, 1, Manual, 3.0338096618652344, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.575  0.568  0.589  0.008), 108.70028373627053, 2, 4917.762082666729, -0.1718718431116708, 2.7013384180073423, 400.5373961716669, 13.44498294580101, 2, Phone, 0.0, 
18, 3, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 7, 8, 8, 1, Manual, 2.033550262451172, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (1.000  0.009  0.003  -0.001), 108.85950240692469, 1, 3692.5797102483757, -0.07557831040167941, 1.090713336769029, 372.0277651511707, 5.870929645303122, 2, Phone, 0.0, 
18, 3, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 8, 9, 9, 1, Manual, 2.2835159301757812, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.583  0.579  0.570  0.004), 107.69381496887102, 2, 7004.424370774444, -0.09294853197125087, 1.1349799333119426, 531.5523866998612, 8.676843384937243, 2, Phone, 0.0, 
18, 3, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 9, 10, 10, 1, Manual, 2.0552520751953125, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (1.000  0.014  -0.002  -0.008), 107.70739569720531, 1, 7493.063392550916, -0.2418812125429407, 1.8090317297626404, 439.5074178289537, 5.969258053138761, 2, Phone, 0.0, 
18, 3, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 10, 11, 11, 1, Manual, 1.9665412902832031, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.578  0.571  0.582  0.004), 108.41288884031735, 1, 3707.5865837352267, -0.22245833270995466, 1.6879762419680073, 474.67993266427555, 4.966509763090939, 2, Phone, 0.0, 
18, 3, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 11, 12, 12, 1, Manual, 1.8332557678222656, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (1.000  0.005  -0.006  -0.009), 109.46902854777342, 1, 5012.129481300359, -0.34652821814781437, 1.3607686468714175, 374.8062449529318, 6.369783421763525, 2, Phone, 0.0, 
