User Id, Group, DOF real T, DOF real R, DOF virtual T, DOF virtual R, task R DOF, task T DOF, target distance T [m], target width T [m], target distance R [m], target width R [m], ID effective R [bit], ID effective T [bit], ID combined [bit], repetition, trial, button clicks, successful clicks, Hit, hit type, MT [s], effective end pos, effective A trans [m], overshoots T, peak acceleration T [m/s^2], movement continuity T, error T [m], peak speed T [m/s], first reversal T, reversal points T, effective end rot, effective A rot [m], overshoots R, peak acceleration R [°/s^2], movement continuity R, error R, peak speed R, first reversal R, reversal points R, Cursor, TP [bit/s], 
12, 1, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 0, 1, 1, 1, Manual, 2.301058769226074, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.595  0.582  0.554  0.004), 106.00293305357049, 1, 3362.7465061188664, -1.9280889231693523, 2.5105412975078227, 360.4714697253203, 20.73431659777368, 3, Phone, 0.0, 
12, 1, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 1, 2, 2, 1, Manual, 2.2831435203552246, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (1.000  0.002  -0.005  -0.009), 107.14634218653339, 1, 5448.185338800351, -0.09204959708168746, 1.1943318134980023, 366.72675970159844, 9.25021711908469, 2, Phone, 0.0, 
12, 1, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 2, 3, 3, 1, Manual, 2.2333192825317383, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.583  0.583  0.565  -0.021), 108.81232946281105, 1, 7268.684652632827, -0.05973166887753938, 2.9091258890110705, 451.8862564963393, 17.084828596659168, 2, Phone, 0.0, 
12, 1, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 3, 4, 4, 1, Manual, 1.833139419555664, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (1.000  0.018  0.002  -0.022), 107.00217791550419, 1, 5632.27949374017, -0.1187913479224091, 3.2585965847664036, 307.5159500680397, 6.1319294481211575, 2, Phone, 0.0, 
12, 1, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 4, 5, 5, 1, Manual, 2.767599105834961, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.591  0.573  0.568  0.009), 106.0202323230905, 7, 4318.886907270007, -0.14013692835680616, 1.1871608403737164, 422.8739957468754, 6.311294605977681, 2, Phone, 0.0, 
12, 1, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 5, 6, 6, 1, Manual, 1.6168498992919922, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (1.000  -0.008  0.010  0.016), 107.44203692010971, 1, 4898.227461772033, -0.19955996730740022, 2.3590839380121493, 542.1494716994393, 10.330590633168542, 2, Phone, 0.0, 
12, 1, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 6, 7, 7, 1, Manual, 2.6680450439453125, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.604  0.551  0.577  0.005), 105.57519914473025, 2, 3680.3118126553736, -0.4108778174627377, 3.1575616597786835, 391.797298049257, 10.824039268639911, 2, Phone, 0.0, 
12, 1, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 7, 8, 8, 1, Manual, 2.0171775817871094, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (1.000  0.009  0.005  -0.005), 104.59304636750618, 3, 3283.552080403856, -0.1363088727159759, 1.32723428884382, 326.8454064770983, 7.745806026260473, 2, Phone, 0.0, 
12, 1, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 8, 9, 9, 1, Manual, 2.0839004516601562, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.586  0.588  0.557  0.024), 107.15608482085273, 1, 6394.730229914845, -0.10476452012322764, 3.7149284376624663, 540.8142999003423, 8.856681230127446, 2, Phone, 0.0, 
12, 1, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 9, 10, 10, 1, Manual, 2.4008331298828125, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (1.000  0.001  0.006  -0.014), 107.86103767394236, 3, 3927.9545877390196, -0.3804538786000002, 1.6885532852907237, 495.70993004577514, 12.496037944446414, 2, Phone, 0.0, 
12, 1, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 10, 11, 10, 0, Manual, 1.6168327331542969, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.582  0.594  0.554  0.040), 108.47550036421238, 1, 5199.510782260444, -0.2379633052850868, 5.615319402248594, 581.5696804221582, 8.816927963189762, 2, Phone, 0.0, 
12, 1, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 11, 12, 11, 1, Manual, 1.8838787078857422, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.999  0.004  0.016  -0.028), 107.53874617070554, 0, 4700.751597698217, -0.14168235483590375, 3.6579085671246454, 442.0566278936181, 11.584590848370597, 2, Phone, 0.0, 
12, 1, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 12, 13, 12, 1, Manual, 2.0502853393554688, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.609  0.547  0.574  -0.028), 103.28009853426128, 5, 5786.430236096252, -0.05801382744319157, 4.991855400594611, 364.56381059733303, 5.94544769904621, 2, Phone, 0.0, 
12, 1, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 13, 14, 13, 1, Manual, 1.9333305358886719, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (1.000  -0.006  -0.005  -0.030), 105.695873370707, 1, 4803.081595901852, -0.25707516287354765, 3.5510903093540405, 324.4328948040483, 10.5789434616516, 2, Phone, 0.0, 
12, 1, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 14, 15, 13, 0, Manual, 1.6164627075195312, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.591  0.592  0.546  0.039), 108.5809768550416, 1, 5316.203113792207, -0.11281075479469252, 5.820283010386038, 339.6977022179452, 8.481618947651187, 2, Phone, 0.0, 
12, 1, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 15, 16, 14, 1, Manual, 1.795562744140625, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (1.000  0.004  0.010  -0.019), 106.54496209880739, 1, 5326.804945106515, -0.18751433429330247, 2.502355075946454, 351.58893956191264, 6.152278391135809, 2, Phone, 0.0, 
12, 1, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 16, 17, 15, 1, Manual, 1.7999839782714844, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.583  0.555  0.594  -0.016), 107.53945453774467, 2, 5245.363584907341, -0.11147343069080706, 3.7299814619836513, 354.7277705656597, 11.557211308782648, 2, Phone, 0.0, 
12, 1, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 17, 18, 16, 1, Manual, 2.1169891357421875, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (1.000  -0.003  0.001  -0.007), 108.87193602260567, 1, 3461.56536604744, -0.12226241802482703, 0.8147782425491364, 320.87766841149966, 8.944933075097815, 2, Phone, 0.0, 
12, 1, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 18, 19, 17, 1, Manual, 1.5331001281738281, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.601  0.560  0.570  -0.004), 106.22183773994533, 1, 4397.368573264001, -0.38372183279769156, 2.1785187592027606, 386.165210371227, 11.270228931028184, 2, Phone, 0.0, 
12, 1, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 5.225430507188775, -, 5.225430507188775, 20, 19, 20, 18, 1, Manual, 1.4163894653320312, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (1.000  0.013  0.018  -0.018), 103.60902189603667, 1, 4312.918190801377, -0.1103392616588816, 3.2377462269912916, 466.54616258513533, 2.9461082648568695, 2, Phone, 3.6892610649033775, 
12, 1, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 20, 21, 19, 1, Manual, 2.0674781799316406, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.999  0.007  0.001  -0.031), 107.89218467295358, 1, 3277.16745526751, -0.21088351750340997, 3.6248180671296097, 336.60623180319766, 8.494866868690837, 2, Phone, 0.0, 
12, 1, 3, 3, 0, 3, 3, 0, 0, 0, 108, 10, 0, -, 0, 20, 21, 22, 20, 1, Manual, 2.800342559814453, (0.000  0.000  0.000), 0.0, 0, 0, #div0, 0, 0, 0, 0, (0.579  0.582  0.571  -0.000), 108.61371125373282, 3, 4051.3497351990363, -0.08930051861870582, 1.5110620276450208, 336.10523334371265, 13.238390361894913, 2, Phone, 0.0, 
