User Id, Group, DOF real T, DOF real R, DOF virtual T, DOF virtual R, task R DOF, task T DOF, target distance T [m], target width T [m], target distance R [m], target width R [m], ID effective R [bit], ID effective T [bit], ID combined [bit], repetition, trial, button clicks, successful clicks, Hit, hit type, MT [s], effective end pos, effective A trans [m], overshoots T, peak acceleration T [m/s^2], movement continuity T, error T [m], peak speed T [m/s], first reversal T, reversal points T, effective end rot, effective A rot [m], overshoots R, peak acceleration R [°/s^2], movement continuity R, error R, peak speed R, first reversal R, reversal points R, Cursor, TP [bit/s], 
5, 2, 3, 3, 3, 3, 3, 1, 0.35, 0.035, 108, 50, 0, -, 0, 20, 0, 1, 1, 1, Manual, 3.8015289306640625, (0.177  0.002  -0.001), 0.3530612531736206, 1, 8.830693804932082, -0.17512297802286086, 0.0028170649969440544, 0.9072297415104048, 0.049791292806358176, 55, (0.585  0.584  0.562  0.012), 107.24206597276338, 1, 7161.232588181345, -0.030899658312144095, 2.267066053702384, 489.0830580289232, 14.298094520664279, 3, Phone, 0.0, 
5, 2, 3, 3, 3, 3, 3, 1, 0.35, 0.035, 108, 50, 0, -, 0, 20, 1, 2, 2, 1, Manual, 2.715526580810547, (-0.178  0.002  -0.001), 0.35451249539762103, 1, 9.250821228748412, -0.44745913065740317, 0.0039060996829797757, 1.0529782510441974, 0.06883359799457328, 35, (1.000  0.010  0.022  0.018), 105.71653823456344, 1, 6421.4720373257815, -0.029763464714252008, 3.529221129052115, 627.4363396015168, 3.7323269577148146, 2, Phone, 0.0, 
5, 2, 3, 3, 3, 3, 3, 1, 0.35, 0.035, 108, 50, 0, -, 0, 20, 2, 3, 3, 1, Manual, 4.222011566162109, (0.171  0.002  -0.001), 0.3488986008350904, 2, 6.251849289287762, -0.3564322617242258, 0.004477936044307855, 0.6883983957166029, 0.04974688146448898, 65, (0.592  0.560  0.580  -0.019), 104.86647647802151, 2, 5138.581416065354, -0.14079793263892126, 2.720593761198257, 422.6448232953692, 26.932588590354904, 3, Phone, 0.0, 
5, 2, 3, 3, 3, 3, 3, 1, 0.35, 0.035, 108, 50, 0, -, 0, 20, 3, 4, 4, 1, Manual, 2.3999385833740234, (-0.177  0.000  0.004), 0.3477973668037087, 1, 8.091127289874429, -0.688008598136121, 0.004072922443965424, 0.8057600706324564, 0.061314435654589584, 33, (0.999  -0.012  -0.008  0.036), 109.23377842758774, 2, 3273.263959203513, -0.9651922959586126, 4.485823243363775, 525.7752029958749, 7.541522807864137, 2, Phone, 0.0, 
5, 2, 3, 3, 3, 3, 3, 1, 0.35, 0.035, 108, 50, 0, -, 0, 20, 4, 5, 5, 1, Manual, 2.81683349609375, (0.169  0.001  0.000), 0.346109751479712, 1, 5.925912569279725, -0.570146699578539, 0.00581264697934941, 0.4847885793044784, 0.12590329290350485, 34, (0.592  0.546  0.592  -0.030), 109.23178532754507, 1, 3938.1856541177526, -0.2770639553230263, 5.087006271726214, 399.5415971178317, 8.448791057549748, 2, Phone, 0.0, 
5, 2, 3, 3, 3, 3, 3, 1, 0.35, 0.035, 108, 50, 0, -, 0, 20, 5, 6, 6, 1, Manual, 2.5896034240722656, (-0.175  0.004  -0.004), 0.3445980208391423, 2, 9.32069692795654, -0.648345645665819, 0.005824417848583112, 0.9260956842075199, 0.06708317317393664, 37, (1.000  0.025  0.001  0.002), 105.40660323852072, 1, 5460.655019049542, -0.23789909581449423, 2.872727141792106, 717.559926395888, 13.269261255245018, 2, Phone, 0.0, 
5, 2, 3, 3, 3, 3, 3, 1, 0.35, 0.035, 108, 50, 0, -, 0, 20, 6, 7, 7, 1, Manual, 3.0003318786621094, (0.173  -0.000  -0.006), 0.34845474710499247, 1, 5.2264890813370295, -0.337275481332085, 0.006344347822355008, 0.5619733602702749, 0.08769089528536028, 37, (0.558  0.555  0.616  -0.037), 110.20796739196138, 1, 2449.773422235583, -0.4924968575345156, 7.63735614391034, 354.2794615100943, 11.400365569134397, 2, Phone, 0.0, 
5, 2, 3, 3, 3, 3, 3, 1, 0.35, 0.035, 108, 50, 0, -, 0, 20, 7, 8, 8, 1, Manual, 2.252635955810547, (-0.179  -0.000  0.001), 0.3520662457155922, 1, 6.2055316682729105, -0.5219145662471484, 0.003923307966335399, 0.7250340401496314, 0.08911574838010942, 27, (0.999  0.040  0.001  0.004), 109.10058767963312, 1, 7416.01882166095, -0.08330196266639367, 4.556324875989959, 554.3569236074543, 7.781322931420504, 2, Phone, 0.0, 
5, 2, 3, 3, 3, 3, 3, 1, 0.35, 0.035, 108, 50, 0, -, 0, 20, 8, 9, 9, 1, Manual, 2.4333229064941406, (0.174  -0.001  -0.001), 0.35270008737002145, 1, 3.215189009174783, -0.6112626781502569, 0.0017192469930349447, 0.5997343909840658, 0.12619762270552645, 25, (0.575  0.571  0.583  -0.054), 106.53477736434867, 1, 4580.830910293408, -0.051479986173733075, 6.520317546472003, 369.79219284099923, 4.410775491436304, 2, Phone, 0.0, 
5, 2, 3, 3, 3, 3, 3, 1, 0.35, 0.035, 108, 50, 0, -, 0, 20, 9, 10, 10, 1, Manual, 2.5899734497070312, (-0.177  -0.001  -0.004), 0.3508251951686031, 1, 5.257097218915485, -0.13176450476938328, 0.004815149837971047, 0.7263962038917546, 0.06646550650338715, 35, (1.000  0.022  0.005  0.002), 107.56854287373896, 1, 2600.1176566142794, -0.2528697683262643, 2.608901780916112, 428.5231172003302, 11.111054546489363, 2, Phone, 0.0, 
