User Id, Group, DOF real T, DOF real R, DOF virtual T, DOF virtual R, task R DOF, task T DOF, target distance T [m], target width T [m], target distance R [m], target width R [m], ID effective R [bit], ID effective T [bit], ID combined [bit], repetition, trial, button clicks, successful clicks, Hit, hit type, MT [s], effective end pos, effective A trans [m], overshoots T, peak acceleration T [m/s^2], movement continuity T, error T [m], peak speed T [m/s], first reversal T, reversal points T, effective end rot, effective A rot [m], overshoots R, peak acceleration R [°/s^2], movement continuity R, error R, peak speed R, first reversal R, reversal points R, Cursor, TP [bit/s], 
12, 1, 3, 3, 3, 3, 3, 1, 0.35, 0.035, 108, 50, 0, -, 0, 20, 0, 1, 1, 1, Manual, 3.041865348815918, (0.174  -0.003  -0.003), 0.3511191077801605, 0, 8.963447134865334, -0.3881338904176672, 0.004258327598622538, 0.994249414315665, 0.04588789653077024, 41, (0.571  0.602  0.558  0.014), 109.58807439923702, 0, 4297.104151473357, -0.0983067928652867, 4.538671833679913, 324.29246368824107, 10.46531346381506, 2, Phone, 0.0, 
12, 1, 3, 3, 3, 3, 3, 1, 0.35, 0.035, 108, 50, 0, -, 0, 20, 1, 2, 2, 1, Manual, 2.9832592010498047, (-0.179  -0.002  0.004), 0.3533420824388461, 2, 7.096711204726163, -0.23865433949568543, 0.005925909900475857, 0.6229507443236605, 0.08869122950284129, 40, (1.000  -0.002  0.003  0.018), 110.29800836446846, 1, 3649.709932527667, -0.14113418504455325, 2.1139649527323803, 334.9568181691324, 8.09986529047878, 2, Phone, 0.0, 
12, 1, 3, 3, 3, 3, 3, 1, 0.35, 0.035, 108, 50, 0, -, 0, 20, 2, 3, 3, 1, Manual, 2.533632278442383, (0.177  -0.004  -0.006), 0.3562088605338469, 1, 6.695742608680433, -0.685697725455212, 0.007783674330251262, 1.0261256743262621, 0.03605601909846682, 32, (0.599  0.560  0.573  -0.004), 106.39557091647886, 1, 4143.015120397345, -1.0066818635163226, 1.9236723770954374, 379.80346553540517, 7.525647975525663, 2, Phone, 0.0, 
12, 1, 3, 3, 3, 3, 3, 1, 0.35, 0.035, 108, 50, 0, -, 0, 20, 3, 4, 4, 1, Manual, 2.3500518798828125, (-0.175  -0.001  -0.002), 0.3522182181574529, 1, 14.683943476506299, -0.37194326924267584, 0.002512361366178908, 1.2464345805406425, 0.0655723157482981, 31, (1.000  0.007  0.006  -0.002), 105.42661650927498, 1, 3896.2796989547346, -0.08947320877507985, 1.0624496002637498, 393.44669779419456, 7.951405594379787, 2, Phone, 0.0, 
12, 1, 3, 3, 3, 3, 3, 1, 0.35, 0.035, 108, 50, 0, -, 0, 20, 4, 5, 5, 1, Manual, 2.8006534576416016, (0.174  -0.003  -0.001), 0.34945285791693126, 1, 5.225974876353956, -0.8506947152491087, 0.0029403485991029723, 0.8654243785796425, 0.018592967728110966, 40, (0.589  0.566  0.576  0.002), 106.74984551000446, 2, 5076.046120160208, -0.3177071474831201, 0.8533648025706067, 487.59692684572394, 3.759500090069978, 2, Phone, 0.0, 
12, 1, 3, 3, 3, 3, 3, 1, 0.35, 0.035, 108, 50, 0, -, 0, 20, 5, 6, 6, 1, Manual, 2.6669845581054688, (-0.176  -0.002  -0.006), 0.350882035407035, 3, 12.894515490269608, -0.22977804653693965, 0.0064378087968117725, 0.9742758155862294, 0.030743754482537487, 36, (1.000  0.000  -0.002  -0.003), 107.89266565203963, 1, 4281.9416059282075, -0.2461994252345737, 0.36836545320918673, 379.4454286805331, 4.461040710522921, 2, Phone, 0.0, 
12, 1, 3, 3, 3, 3, 3, 1, 0.35, 0.035, 108, 50, 0, -, 0, 20, 6, 7, 7, 1, Manual, 2.249898910522461, (0.172  0.000  -0.002), 0.3488787137508699, 1, 6.043788124659412, -0.6593819912453578, 0.003467709276362556, 0.7482983199351069, 0.03555338018311674, 28, (0.586  0.587  0.559  0.006), 108.39199499628607, 1, 2526.7039006491354, -0.12108661170338132, 2.3892706482652493, 284.65769869564645, 1.4249540947980766, 2, Phone, 0.0, 
12, 1, 3, 3, 3, 3, 3, 1, 0.35, 0.035, 108, 50, 0, -, 0, 20, 7, 8, 8, 1, Manual, 2.5174598693847656, (-0.179  -0.001  -0.004), 0.35098671440006574, 1, 9.328777416396639, -0.4638200165923498, 0.00573672658000714, 1.0058627122781831, 0.03779941347552646, 34, (1.000  -0.026  0.011  -0.010), 109.63793888657506, 1, 5002.650650526044, -0.05838894516069817, 3.446516264222741, 399.51652248158837, 7.243410129459026, 2, Phone, 0.0, 
12, 1, 3, 3, 3, 3, 3, 1, 0.35, 0.035, 108, 50, 0, -, 0, 20, 8, 9, 9, 1, Manual, 2.3168258666992188, (0.175  -0.003  -0.004), 0.3537214659827636, 1, 5.356246093038686, -0.8108420361626236, 0.0048245637696453176, 0.6486504316643452, 0.023959161791939885, 26, (0.590  0.564  0.577  0.026), 108.98286551301814, 1, 3702.2677375945304, -0.3775148726504074, 3.1858484535581777, 382.2707563543553, 3.962793951119258, 2, Phone, 0.0, 
12, 1, 3, 3, 3, 3, 3, 1, 0.35, 0.035, 108, 50, 0, -, 0, 20, 9, 10, 10, 1, Manual, 3.3679542541503906, (-0.176  -0.002  0.001), 0.3511145745815654, 1, 7.909206068220627, -0.5355056618568056, 0.00267282083250706, 0.816032804558411, 0.017873196180575122, 50, (1.000  0.007  0.005  -0.003), 106.74522804183168, 1, 2992.5925701227648, -0.1157011823219304, 1.0375981930688485, 354.8456296898144, 5.065597512968212, 2, Phone, 0.0, 
