User Id, Group, DOF real T, DOF real R, DOF virtual T, DOF virtual R, task R DOF, task T DOF, target distance T [m], target width T [m], target distance R [m], target width R [m], ID effective R [bit], ID effective T [bit], ID combined [bit], repetition, trial, button clicks, successful clicks, Hit, hit type, MT [s], effective end pos, effective A trans [m], overshoots T, peak acceleration T [m/s^2], movement continuity T, error T [m], peak speed T [m/s], first reversal T, reversal points T, effective end rot, effective A rot [m], overshoots R, peak acceleration R [°/s^2], movement continuity R, error R, peak speed R, first reversal R, reversal points R, Cursor, TP [bit/s], 
11, 4, 3, 3, 3, 3, 3, 1, 0.35, 0.035, 108, 50, 0, -, 0, 20, 0, 1, 1, 1, Manual, 2.7842674255371094, (0.174  -0.001  -0.003), 0.3498759069782623, 0, 7.978519440531256, -0.1512474344231519, 0.0034824654606812563, 0.7675110063178477, 0.06625243433737951, 38, (0.594  0.589  0.546  0.047), 108.8364683978216, 0, 2784.9054499174063, -0.05915992091773876, 6.4588323012122615, 352.47797621999274, 11.931992845686635, 2, Phone, 0.0, 
11, 4, 3, 3, 3, 3, 3, 1, 0.35, 0.035, 108, 50, 0, -, 0, 20, 1, 2, 2, 1, Manual, 2.7330284118652344, (-0.179  0.001  -0.004), 0.35285972860492215, 1, 9.201631169219056, -0.8011469467136455, 0.005869477597862437, 1.102101605631385, 0.05124952683671505, 37, (1.000  -0.006  0.000  -0.005), 107.59849938266908, 1, 8009.875846541515, -0.04390687235097521, 0.9109518719999086, 627.9400318418402, 10.554704575806037, 2, Phone, 0.0, 
11, 4, 3, 3, 3, 3, 3, 1, 0.35, 0.035, 108, 50, 0, -, 0, 20, 2, 3, 3, 1, Manual, 2.027811050415039, (0.174  -0.001  -0.006), 0.353622534724666, 1, 12.142043115271331, -0.09726143956755112, 0.005574507756459482, 0.8770878175650174, 0.032313934422783804, 20, (0.603  0.585  0.540  0.045), 106.36828500287268, 2, 13158.58020279691, -0.04440196230258978, 6.749087705886394, 843.9606405359417, 11.851714636372916, 2, Phone, 0.0, 
11, 4, 3, 3, 3, 3, 3, 1, 0.35, 0.035, 108, 50, 0, -, 0, 20, 3, 4, 4, 1, Manual, 2.516909599304199, (-0.176  -0.001  -0.003), 0.3501121090646798, 1, 10.9524280797325, -0.17349072735196125, 0.003505872116445643, 0.9158773842984014, 0.0319957998200683, 32, (1.000  -0.001  -0.003  0.001), 106.12301816420306, 1, 3474.6416620681252, -0.6097187160107586, 0.36965902029749476, 392.95393868212244, 6.309596563679361, 2, Phone, 0.0, 
11, 4, 3, 3, 3, 3, 3, 1, 0.35, 0.035, 108, 50, 0, -, 0, 20, 4, 5, 5, 1, Manual, 2.583860397338867, (0.176  -0.004  -0.004), 0.3521253256824137, 1, 6.650831650643398, -0.3612122703474305, 0.0057529232354881586, 0.8083519367609702, 0.08088932393535757, 36, (0.607  0.571  0.553  0.025), 105.60922309347389, 1, 14779.70059597145, -0.04998257819605386, 4.2503637941741585, 1010.2265731905195, 8.099588123081356, 2, Phone, 0.0, 
11, 4, 3, 3, 3, 3, 3, 1, 0.35, 0.035, 108, 50, 0, -, 0, 20, 5, 6, 6, 1, Manual, 1.950033187866211, (-0.175  0.001  -0.007), 0.35136194141354143, 1, 8.299105312498094, -0.3939675039663658, 0.007152168326291102, 0.837818539153348, 0.020343382868885974, 23, (1.000  -0.010  0.008  0.009), 105.4771222709651, 1, 6871.804296139773, -0.11523668288530428, 1.718265078369631, 509.1899713089459, 4.559379700890293, 2, Phone, 0.0, 
11, 4, 3, 3, 3, 3, 3, 1, 0.35, 0.035, 108, 50, 0, -, 0, 20, 6, 7, 7, 1, Manual, 1.799652099609375, (0.176  0.001  -0.000), 0.3510667931696032, 1, 9.30237139423395, -0.11485406402544994, 0.0017659776657203672, 0.9193358140207297, 0.03692318930940138, 19, (0.593  0.583  0.555  -0.002), 107.41047350835156, 2, 11671.117709730435, -0.10792732218437041, 2.373387657433264, 628.7624073389866, 4.880873655288752, 2, Phone, 0.0, 
11, 4, 3, 3, 3, 3, 3, 1, 0.35, 0.035, 108, 50, 0, -, 0, 20, 7, 8, 8, 1, Manual, 3.6010608673095703, (-0.175  -0.000  0.000), 0.3515688505507636, 1, 9.269395514516487, -0.3849146355987076, 0.0005382927911790087, 0.9734746254054788, 0.03109914458697843, 55, (1.000  -0.004  0.011  -0.011), 106.64937305905677, 1, 5553.944554797278, -0.1015706420751382, 1.8689221416609096, 531.5327137887798, 4.462050629669725, 2, Phone, 0.0, 
11, 4, 3, 3, 3, 3, 3, 1, 0.35, 0.035, 108, 50, 0, -, 0, 20, 8, 9, 9, 1, Manual, 2.083345413208008, (0.180  -0.002  -0.002), 0.3555644708942969, 1, 5.091863140121568, -0.5881342825255925, 0.005846506428176349, 0.674014591614278, 0.025725473988576435, 25, (0.581  0.572  0.579  -0.023), 108.31140939630994, 1, 5339.393130263043, -0.1453503721121146, 2.8018218613455104, 598.8176898856916, 5.719825889200361, 2, Phone, 0.0, 
11, 4, 3, 3, 3, 3, 3, 1, 0.35, 0.035, 108, 50, 0, -, 0, 20, 9, 10, 10, 1, Manual, 2.0331039428710938, (-0.177  -0.001  -0.002), 0.3566769446244329, 1, 10.902459553653811, -0.26147324702069796, 0.002757512184618683, 1.113772884139247, 0.01809293266689879, 21, (1.000  -0.004  0.018  0.000), 107.79004709574107, 1, 2388.771768593265, -0.06997514110257334, 2.174137563832282, 331.6461528790489, 5.029904825541023, 2, Phone, 0.0, 
